old_gene	new_gene	reciprocal_best	old_to_new_pident	old_to_new_qcov	old_to_new_scov	old_to_new_bitscore	new_to_old_pident	new_to_old_qcov	new_to_old_scov	new_to_old_bitscore	new_protein_accession	old_to_new_title
B9J08_004970	B9J08_03853	True	100	100	100	1551	100	100	100	1551	KAK8439377.1	KAK8439377.1 hypothetical protein B9J08_03853 [Candidozyma auris]
B9J08_004971	B9J08_03854	True	100	82.9	82.9	69.7	100	82.9	82.9	69.7	KAK8439378.1	KAK8439378.1 hypothetical protein B9J08_03854 [Candidozyma auris]
B9J08_004972	B9J08_03855	True	100	100	100	1197	100	100	100	1197	KAK8439379.1	KAK8439379.1 hypothetical protein B9J08_03855 [Candidozyma auris]
B9J08_004973	B9J08_03856	True	100	100	100	467	100	100	100	467	KAK8439380.1	KAK8439380.1 hypothetical protein B9J08_03856 [Candidozyma auris]
B9J08_004974	B9J08_03857	True	100	100	100	1089	100	100	100	1089	KAK8439381.1	KAK8439381.1 hypothetical protein B9J08_03857 [Candidozyma auris]
B9J08_004975	B9J08_03858	True	100	100	100	570	100	100	100	570	KAK8439382.1	KAK8439382.1 hypothetical protein B9J08_03858 [Candidozyma auris]
B9J08_004976	B9J08_03859	True	100	100	100	595	100	100	100	595	KAK8439383.1	KAK8439383.1 hypothetical protein B9J08_03859 [Candidozyma auris]
B9J08_004977	B9J08_03860	True	100	100	100	890	100	100	100	890	KAK8439384.1	KAK8439384.1 hypothetical protein B9J08_03860 [Candidozyma auris]
B9J08_004978	B9J08_03861	True	100	100	100	547	100	100	100	547	KAK8439385.1	KAK8439385.1 hypothetical protein B9J08_03861 [Candidozyma auris]
B9J08_004979	B9J08_03862	True	100	100	100	593	100	100	100	593	KAK8439386.1	KAK8439386.1 hypothetical protein B9J08_03862 [Candidozyma auris]
B9J08_004980	B9J08_03863	True	100	100	100	560	100	100	100	560	KAK8439387.1	KAK8439387.1 hypothetical protein B9J08_03863 [Candidozyma auris]
B9J08_004982	B9J08_03865	True	100	100	100	696	100	100	100	696	KAK8439388.1	KAK8439388.1 hypothetical protein B9J08_03865 [Candidozyma auris]
B9J08_004983	B9J08_03866	True	100	100	100	532	100	100	100	532	KAK8439389.1	KAK8439389.1 hypothetical protein B9J08_03866 [Candidozyma auris]
B9J08_004984	B9J08_03867	True	100	100	100	211	100	100	100	211	KAK8439390.1	KAK8439390.1 hypothetical protein B9J08_03867 [Candidozyma auris]
B9J08_004985	B9J08_03868	True	100	100	100	2264	100	100	100	2264	KAK8439391.1	KAK8439391.1 hypothetical protein B9J08_03868 [Candidozyma auris]
B9J08_004986	B9J08_03869	True	100	100	100	560	100	100	100	560	KAK8439392.1	KAK8439392.1 hypothetical protein B9J08_03869 [Candidozyma auris]
B9J08_004987	B9J08_03870	True	100	100	100	1026	100	100	100	1026	KAK8439393.1	KAK8439393.1 hypothetical protein B9J08_03870 [Candidozyma auris]
B9J08_004988	B9J08_03871	True	100	100	100	371	100	100	100	371	KAK8439394.1	KAK8439394.1 hypothetical protein B9J08_03871 [Candidozyma auris]
B9J08_004989	B9J08_03872	True	100	100	100	306	100	100	100	306	KAK8439395.1	KAK8439395.1 hypothetical protein B9J08_03872 [Candidozyma auris]
B9J08_004990		False	100	100	100	480						KAK8439396.1 40S ribosomal protein S2 [Candidozyma auris]
B9J08_004991	B9J08_03874	True	100	100	100	612	100	100	100	612	KAK8439397.1	KAK8439397.1 hypothetical protein B9J08_03874 [Candidozyma auris]
B9J08_004992		False	100	100	100	989						KAK8439398.1 T-complex protein 1 subunit beta [Candidozyma auris]
B9J08_004993		False	100	100	100	1060						KAK8439399.1 aspartate-tRNA ligase, cytoplasmic [Candidozyma auris]
B9J08_004998		False	100	100	100	985						KAK8439400.1 glutathione synthetase [Candidozyma auris]
B9J08_004999		False	100	100	100	212						KAK8439401.1 60S acidic ribosomal protein P2-A [Candidozyma auris]
B9J08_005000	B9J08_03883	True	100	100	100	723	100	100	100	723	KAK8439402.1	KAK8439402.1 hypothetical protein B9J08_03883 [Candidozyma auris]
B9J08_005001	B9J08_03884	True	100	100	100	286	100	100	100	286	KAK8439403.1	KAK8439403.1 hypothetical protein B9J08_03884 [Candidozyma auris]
B9J08_005002	B9J08_03885	True	100	100	100	1189	100	100	100	1189	KAK8439404.1	KAK8439404.1 hypothetical protein B9J08_03885 [Candidozyma auris]
B9J08_005003		False	100	100	100	673						KAK8439405.1 casein kinase II subunit alpha' [Candidozyma auris]
B9J08_005004	B9J08_03887	True	100	100	100	525	100	100	100	525	KAK8439406.1	KAK8439406.1 hypothetical protein B9J08_03887 [Candidozyma auris]
B9J08_005005		False	100	100	100	555						KAK8439407.1 ribosomal protein L15 [Candidozyma auris]
B9J08_005006	B9J08_03889	True	100	100	100	309	100	100	100	309	KAK8439408.1	KAK8439408.1 hypothetical protein B9J08_03889 [Candidozyma auris]
B9J08_005007	B9J08_03890	True	100	100	100	1542	100	100	100	1542	KAK8439409.1	KAK8439409.1 hypothetical protein B9J08_03890 [Candidozyma auris]
B9J08_005008	B9J08_03891	True	100	100	100	2255	100	100	100	2255	KAK8439410.1	KAK8439410.1 hypothetical protein B9J08_03891 [Candidozyma auris]
B9J08_005009	B9J08_03892	True	100	100	100	563	100	100	100	563	KAK8439411.1	KAK8439411.1 hypothetical protein B9J08_03892 [Candidozyma auris]
B9J08_005010		False	100	100	100	666						KAK8439412.1 DNA-directed RNA polymerase I and III subunit RPAC1 [Candidozyma auris]
B9J08_005011	B9J08_03894	True	100	100	100	408	100	100	100	408	KAK8439413.1	KAK8439413.1 hypothetical protein B9J08_03894 [Candidozyma auris]
B9J08_005012	B9J08_03895	True	100	100	100	629	100	100	100	629	KAK8439414.1	KAK8439414.1 hypothetical protein B9J08_03895 [Candidozyma auris]
B9J08_005013	B9J08_03896	True	100	100	100	1063	100	100	100	1063	KAK8439415.1	KAK8439415.1 hypothetical protein B9J08_03896 [Candidozyma auris]
B9J08_005014	B9J08_03897	True	100	100	100	759	100	100	100	759	KAK8439416.1	KAK8439416.1 hypothetical protein B9J08_03897 [Candidozyma auris]
B9J08_005015	B9J08_03898	True	100	100	100	617	100	100	100	617	KAK8439417.1	KAK8439417.1 hypothetical protein B9J08_03898 [Candidozyma auris]
B9J08_005016	B9J08_03899	True	100	100	100	2209	100	100	100	2209	KAK8439418.1	KAK8439418.1 hypothetical protein B9J08_03899 [Candidozyma auris]
B9J08_005017	B9J08_03900	True	100	100	100	339	100	100	100	339	KAK8439419.1	KAK8439419.1 hypothetical protein B9J08_03900 [Candidozyma auris]
B9J08_005018		False	100	100	100	770						KAK8439420.1 thymidylate synthase [Candidozyma auris]
B9J08_005019	B9J08_03902	True	100	100	100	462	100	100	100	462	KAK8439421.1	KAK8439421.1 hypothetical protein B9J08_03902 [Candidozyma auris]
B9J08_005020	B9J08_03903	True	100	100	100	1826	100	100	100	1826	KAK8439422.1	KAK8439422.1 hypothetical protein B9J08_03903 [Candidozyma auris]
B9J08_005021	B9J08_03904	True	100	100	100	830	100	100	100	830	KAK8439423.1	KAK8439423.1 hypothetical protein B9J08_03904 [Candidozyma auris]
B9J08_005022	B9J08_03905	True	100	100	100	1079	100	100	100	1079	KAK8439424.1	KAK8439424.1 hypothetical protein B9J08_03905 [Candidozyma auris]
B9J08_005023	B9J08_03906	True	100	100	100	846	100	100	100	846	KAK8439425.1	KAK8439425.1 hypothetical protein B9J08_03906 [Candidozyma auris]
B9J08_005024	B9J08_03907	True	100	100	100	888	100	100	100	888	KAK8439426.1	KAK8439426.1 hypothetical protein B9J08_03907 [Candidozyma auris]
B9J08_005025	B9J08_03908	True	100	100	100	1271	100	100	100	1271	KAK8439427.1	KAK8439427.1 hypothetical protein B9J08_03908 [Candidozyma auris]
B9J08_005026	B9J08_03909	True	100	100	100	413	100	100	100	413	KAK8439428.1	KAK8439428.1 hypothetical protein B9J08_03909 [Candidozyma auris]
B9J08_005027	B9J08_03910	True	100	100	100	776	100	100	100	776	KAK8439429.1	KAK8439429.1 hypothetical protein B9J08_03910 [Candidozyma auris]
B9J08_005028	B9J08_03911	True	100	100	100	1337	100	100	100	1337	KAK8439430.1	KAK8439430.1 hypothetical protein B9J08_03911 [Candidozyma auris]
B9J08_005029	B9J08_03912	True	100	100	100	317	100	100	100	317	KAK8439431.1	KAK8439431.1 hypothetical protein B9J08_03912 [Candidozyma auris]
B9J08_005030		False	100	100	100	445						KAK8439432.1 GTP-binding protein RHO3 [Candidozyma auris]
B9J08_005031	B9J08_03914	True	100	100	100	1178	100	100	100	1178	KAK8439433.1	KAK8439433.1 hypothetical protein B9J08_03914 [Candidozyma auris]
B9J08_005032	B9J08_03915	True	100	100	100	1060	100	100	100	1060	KAK8439434.1	KAK8439434.1 hypothetical protein B9J08_03915 [Candidozyma auris]
B9J08_005033	B9J08_03916	True	100	100	100	787	100	100	100	787	KAK8439435.1	KAK8439435.1 hypothetical protein B9J08_03916 [Candidozyma auris]
B9J08_005034	B9J08_03917	True	100	100	100	5203	100	100	100	5203	KAK8439436.1	KAK8439436.1 hypothetical protein B9J08_03917 [Candidozyma auris]
B9J08_005035	B9J08_03918	True	100	100	100	1797	100	100	100	1797	KAK8439437.1	KAK8439437.1 hypothetical protein B9J08_03918 [Candidozyma auris]
B9J08_005036	B9J08_03919	True	100	100	100	1419	100	100	100	1419	KAK8439438.1	KAK8439438.1 hypothetical protein B9J08_03919 [Candidozyma auris]
B9J08_005037	B9J08_03920	True	100	100	100	256	100	100	100	256	KAK8439439.1	KAK8439439.1 hypothetical protein B9J08_03920 [Candidozyma auris]
B9J08_005038	B9J08_03921	True	100	100	100	615	100	100	100	615	KAK8439440.1	KAK8439440.1 hypothetical protein B9J08_03921 [Candidozyma auris]
B9J08_005039		False	100	100	100	565						KAK8439441.1 phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [Candidozyma auris]
B9J08_005040	B9J08_03923	True	100	100	100	489	100	100	100	489	KAK8439442.1	KAK8439442.1 hypothetical protein B9J08_03923 [Candidozyma auris]
B9J08_005041	B9J08_03924	True	100	100	100	246	100	100	100	246	KAK8439443.1	KAK8439443.1 hypothetical protein B9J08_03924 [Candidozyma auris]
B9J08_005042	B9J08_03925	True	100	100	100	1392	100	100	100	1392	KAK8439444.1	KAK8439444.1 hypothetical protein B9J08_03925 [Candidozyma auris]
B9J08_005043	B9J08_03926	True	100	100	100	733	100	100	100	733	KAK8439445.1	KAK8439445.1 hypothetical protein B9J08_03926 [Candidozyma auris]
B9J08_005044	B9J08_03927	True	100	100	100	1182	100	100	100	1182	KAK8439446.1	KAK8439446.1 hypothetical protein B9J08_03927 [Candidozyma auris]
B9J08_005045	B9J08_03928	True	100	100	100	1130	100	100	100	1130	KAK8439447.1	KAK8439447.1 hypothetical protein B9J08_03928 [Candidozyma auris]
B9J08_005046	B9J08_03929	True	100	100	100	523	100	100	100	523	KAK8439448.1	KAK8439448.1 hypothetical protein B9J08_03929 [Candidozyma auris]
B9J08_005047	B9J08_03930	True	100	100	100	847	100	100	100	847	KAK8439449.1	KAK8439449.1 hypothetical protein B9J08_03930 [Candidozyma auris]
B9J08_005048	B9J08_03931	True	100	100	100	651	100	100	100	651	KAK8439450.1	KAK8439450.1 hypothetical protein B9J08_03931 [Candidozyma auris]
B9J08_005049	B9J08_03932	True	100	100	100	1913	100	100	100	1913	KAK8439451.1	KAK8439451.1 hypothetical protein B9J08_03932 [Candidozyma auris]
B9J08_005050	B9J08_03933	True	100	100	100	357	100	100	100	357	KAK8439452.1	KAK8439452.1 hypothetical protein B9J08_03933 [Candidozyma auris]
B9J08_005051	B9J08_03934	True	100	100	100	1523	100	100	100	1523	KAK8439453.1	KAK8439453.1 hypothetical protein B9J08_03934 [Candidozyma auris]
B9J08_005052	B9J08_03935	True	100	100	100	1653	100	100	100	1653	KAK8439454.1	KAK8439454.1 hypothetical protein B9J08_03935 [Candidozyma auris]
B9J08_005053	B9J08_03936	True	100	100	100	2100	100	100	100	2100	KAK8439455.1	KAK8439455.1 hypothetical protein B9J08_03936 [Candidozyma auris]
B9J08_005054	B9J08_03937	True	100	100	100	1195	100	100	100	1195	KAK8439456.1	KAK8439456.1 hypothetical protein B9J08_03937 [Candidozyma auris]
B9J08_005055	B9J08_03938	True	100	100	100	447	100	100	100	447	KAK8439457.1	KAK8439457.1 hypothetical protein B9J08_03938 [Candidozyma auris]
B9J08_005057		False	100	100	100	910						KAK8439459.1 serine-tRNA ligase, cytoplasmic [Candidozyma auris]
B9J08_005058	B9J08_03941	True	100	100	100	898	100	100	100	898	KAK8439460.1	KAK8439460.1 hypothetical protein B9J08_03941 [Candidozyma auris]
B9J08_005059	B9J08_03942	True	100	100	100	2555	100	100	100	2555	KAK8439461.1	KAK8439461.1 hypothetical protein B9J08_03942 [Candidozyma auris]
B9J08_005060	B9J08_03943	True	100	100	100	875	100	100	100	875	KAK8439462.1	KAK8439462.1 hypothetical protein B9J08_03943 [Candidozyma auris]
B9J08_005061	B9J08_03944	True	100	100	100	732	100	100	100	732	KAK8439463.1	KAK8439463.1 hypothetical protein B9J08_03944 [Candidozyma auris]
B9J08_005062	B9J08_03945	True	100	100	100	1135	100	100	100	1135	KAK8439464.1	KAK8439464.1 hypothetical protein B9J08_03945 [Candidozyma auris]
B9J08_005063	B9J08_03946	True	100	100	100	232	100	100	100	232	KAK8439465.1	KAK8439465.1 hypothetical protein B9J08_03946 [Candidozyma auris]
B9J08_005064	B9J08_03947	True	100	100	100	1538	100	100	100	1538	KAK8439466.1	KAK8439466.1 hypothetical protein B9J08_03947 [Candidozyma auris]
B9J08_005065	B9J08_03948	True	100	100	100	625	100	100	100	625	KAK8439467.1	KAK8439467.1 hypothetical protein B9J08_03948 [Candidozyma auris]
B9J08_005066	B9J08_03949	True	100	100	100	2305	100	100	100	2305	KAK8439468.1	KAK8439468.1 hypothetical protein B9J08_03949 [Candidozyma auris]
B9J08_005067		False	100	100	100	310						KAK8439469.1 hydroxyisourate hydrolase [Candidozyma auris]
B9J08_005068	B9J08_03951	True	100	100	100	610	100	100	100	610	KAK8439470.1	KAK8439470.1 hypothetical protein B9J08_03951 [Candidozyma auris]
B9J08_005069	B9J08_03952	True	100	100	100	769	100	100	100	769	KAK8439471.1	KAK8439471.1 hypothetical protein B9J08_03952 [Candidozyma auris]
B9J08_005070	B9J08_03953	True	100	100	100	1194	100	100	100	1194	KAK8439472.1	KAK8439472.1 hypothetical protein B9J08_03953 [Candidozyma auris]
B9J08_005071		False	100	100	100	1489						KAK8439473.1 E3 ubiquitin-protein ligase RSP5 [Candidozyma auris]
B9J08_005072	B9J08_03955	True	100	100	100	182	100	100	100	182	KAK8439474.1	KAK8439474.1 hypothetical protein B9J08_03955 [Candidozyma auris]
B9J08_005073	B9J08_03956	True	100	100	100	875	100	100	100	875	KAK8439475.1	KAK8439475.1 hypothetical protein B9J08_03956 [Candidozyma auris]
B9J08_005074	B9J08_03957	True	100	100	100	618	100	100	100	618	KAK8439476.1	KAK8439476.1 hypothetical protein B9J08_03957 [Candidozyma auris]
B9J08_005075		False	100	100	100	404						KAK8439477.1 respiratory growth induced protein 1 [Candidozyma auris]
B9J08_005076		False	100	100	100	361						KAK8439478.1 mitochondrial import inner membrane translocase subunit TIM22 [Candidozyma auris]
B9J08_005077	B9J08_03960	True	100	100	100	1935	100	100	100	1935	KAK8439479.1	KAK8439479.1 hypothetical protein B9J08_03960 [Candidozyma auris]
B9J08_005078		False	100	100	100	737						KAK8439480.1 adenosine deaminase [Candidozyma auris]
B9J08_005080	B9J08_03963	True	100	100	100	307	100	100	100	307	KAK8439481.1	KAK8439481.1 hypothetical protein B9J08_03963 [Candidozyma auris]
B9J08_005081	B9J08_03964	True	100	100	100	247	100	100	100	247	KAK8439482.1	KAK8439482.1 hypothetical protein B9J08_03964 [Candidozyma auris]
B9J08_005082		False	100	100	100	991						KAK8439483.1 aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit [Candidozyma auris]
B9J08_005083	B9J08_03966	True	100	100	100	772	100	100	100	772	KAK8439484.1	KAK8439484.1 hypothetical protein B9J08_03966 [Candidozyma auris]
B9J08_005084	B9J08_03967	True	100	100	100	2085	100	100	100	2085	KAK8439485.1	KAK8439485.1 hypothetical protein B9J08_03967 [Candidozyma auris]
B9J08_005085		False	100	100	100	771						KAK8439486.1 ATP-dependent RNA helicase FAL1 [Candidozyma auris]
B9J08_005086	B9J08_03969	True	100	100	100	470	100	100	100	470	KAK8439487.1	KAK8439487.1 hypothetical protein B9J08_03969 [Candidozyma auris]
B9J08_005087	B9J08_03970	True	100	100	100	2824	100	100	100	2824	KAK8439488.1	KAK8439488.1 hypothetical protein B9J08_03970 [Candidozyma auris]
B9J08_005088	B9J08_03971	True	100	100	100	798	100	100	100	798	KAK8439489.1	KAK8439489.1 hypothetical protein B9J08_03971 [Candidozyma auris]
B9J08_005089	B9J08_03972	True	100	100	100	267	100	100	100	267	KAK8439490.1	KAK8439490.1 hypothetical protein B9J08_03972 [Candidozyma auris]
B9J08_005090	B9J08_03973	True	100	100	100	452	100	100	100	452	KAK8439491.1	KAK8439491.1 hypothetical protein B9J08_03973 [Candidozyma auris]
B9J08_005092	B9J08_03975	True	100	100	100	791	100	100	100	791	KAK8439492.1	KAK8439492.1 hypothetical protein B9J08_03975 [Candidozyma auris]
B9J08_005093	B9J08_03976	True	100	100	100	464	100	100	100	464	KAK8439493.1	KAK8439493.1 hypothetical protein B9J08_03976 [Candidozyma auris]
B9J08_005094	B9J08_03977	True	100	100	100	175	100	100	100	175	KAK8439494.1	KAK8439494.1 hypothetical protein B9J08_03977 [Candidozyma auris]
B9J08_005095	B9J08_03978	True	100	100	100	404	100	100	100	404	KAK8439495.1	KAK8439495.1 hypothetical protein B9J08_03978 [Candidozyma auris]
B9J08_005096	B9J08_03979	True	100	100	100	587	100	100	100	587	KAK8439496.1	KAK8439496.1 hypothetical protein B9J08_03979 [Candidozyma auris]
B9J08_005097		False	100	100	100	337						KAK8439497.1 iron sulfur cluster assembly protein 1, mitochondrial [Candidozyma auris]
B9J08_005098	B9J08_03981	True	100	100	100	2105	100	100	100	2105	KAK8439498.1	KAK8439498.1 hypothetical protein B9J08_03981 [Candidozyma auris]
B9J08_005099		False	100	100	100	568						KAK8439499.1 60S ribosomal protein L5 [Candidozyma auris]
B9J08_005100	B9J08_03983	True	100	100	100	417	100	100	100	417	KAK8439500.1	KAK8439500.1 hypothetical protein B9J08_03983 [Candidozyma auris]
B9J08_005101		False	100	100	100	371						KAK8439501.1 3-hydroxyanthranilate 3,4-dioxygenase [Candidozyma auris]
B9J08_005102	B9J08_03985	True	100	100	100	563	100	100	100	563	KAK8439502.1	KAK8439502.1 hypothetical protein B9J08_03985 [Candidozyma auris]
B9J08_005103	B9J08_03986	True	100	100	100	576	100	100	100	576	KAK8439503.1	KAK8439503.1 hypothetical protein B9J08_03986 [Candidozyma auris]
B9J08_005104	B9J08_03987	True	100	100	100	1658	100	100	100	1658	KAK8439504.1	KAK8439504.1 hypothetical protein B9J08_03987 [Candidozyma auris]
B9J08_005105	B9J08_03988	True	100	100	100	1828	100	100	100	1828	KAK8439505.1	KAK8439505.1 hypothetical protein B9J08_03988 [Candidozyma auris]
B9J08_005106	B9J08_03989	True	100	100	100	1273	100	100	100	1273	KAK8439506.1	KAK8439506.1 hypothetical protein B9J08_03989 [Candidozyma auris]
B9J08_005107	B9J08_03990	True	100	100	100	1000	100	100	100	1000	KAK8439507.1	KAK8439507.1 hypothetical protein B9J08_03990 [Candidozyma auris]
B9J08_005108	B9J08_03991	True	100	100	100	1145	100	100	100	1145	KAK8439508.1	KAK8439508.1 hypothetical protein B9J08_03991 [Candidozyma auris]
B9J08_005109	B9J08_03992	True	100	100	100	2224	100	100	100	2224	KAK8439509.1	KAK8439509.1 hypothetical protein B9J08_03992 [Candidozyma auris]
B9J08_005110		False	100	100	100	2298						KAK8439510.1 DNA-directed RNA polymerase III subunit RPC2 [Candidozyma auris]
B9J08_005112		False	100	100	100	1684						KAK8439511.1 ribonucleoside-diphosphate reductase, alpha subunit [Candidozyma auris]
B9J08_005113		False	100	100	100	971						KAK8439512.1 RNA polymerase II transcription factor B subunit 2 [Candidozyma auris]
B9J08_005114	B9J08_03997	True	100	100	100	338	100	100	100	338	KAK8439513.1	KAK8439513.1 hypothetical protein B9J08_03997 [Candidozyma auris]
B9J08_005115		False	100	100	100	1070						KAK8439514.1 obg family GTPase CgtA [Candidozyma auris]
B9J08_005116		False	100	100	100	832						KAK8439515.1 ATP-dependent RNA helicase DBP8 [Candidozyma auris]
B9J08_005117	B9J08_04000	True	100	100	100	384	100	100	100	384	KAK8439516.1	KAK8439516.1 hypothetical protein B9J08_04000 [Candidozyma auris]
B9J08_005118	B9J08_04001	True	100	100	100	503	100	100	100	503	KAK8439517.1	KAK8439517.1 hypothetical protein B9J08_04001 [Candidozyma auris]
B9J08_005119	B9J08_04002	True	100	100	100	1406	100	100	100	1406	KAK8439518.1	KAK8439518.1 hypothetical protein B9J08_04002 [Candidozyma auris]
B9J08_005120	B9J08_04003	True	100	100	100	1269	100	100	100	1269	KAK8439519.1	KAK8439519.1 hypothetical protein B9J08_04003 [Candidozyma auris]
B9J08_005121	B9J08_04004	True	100	100	100	489	100	100	100	489	KAK8439520.1	KAK8439520.1 hypothetical protein B9J08_04004 [Candidozyma auris]
B9J08_005122	B9J08_04005	True	100	100	100	644	100	100	100	644	KAK8439521.1	KAK8439521.1 hypothetical protein B9J08_04005 [Candidozyma auris]
B9J08_005123	B9J08_04006	True	100	100	100	1848	100	100	100	1848	KAK8439522.1	KAK8439522.1 hypothetical protein B9J08_04006 [Candidozyma auris]
B9J08_005124	B9J08_04007	True	100	100	100	1132	100	100	100	1132	KAK8439523.1	KAK8439523.1 hypothetical protein B9J08_04007 [Candidozyma auris]
B9J08_005125	B9J08_04008	True	100	100	100	364	100	100	100	364	KAK8439524.1	KAK8439524.1 hypothetical protein B9J08_04008 [Candidozyma auris]
B9J08_005126	B9J08_04009	True	100	100	100	352	100	100	100	352	KAK8439525.1	KAK8439525.1 hypothetical protein B9J08_04009 [Candidozyma auris]
B9J08_005127	B9J08_04010	True	100	100	100	423	100	100	100	423	KAK8439526.1	KAK8439526.1 hypothetical protein B9J08_04010 [Candidozyma auris]
B9J08_005128	B9J08_04011	True	100	100	100	796	100	100	100	796	KAK8439527.1	KAK8439527.1 hypothetical protein B9J08_04011 [Candidozyma auris]
B9J08_005129		False	100	100	100	485						KAK8439528.1 proteasome subunit alpha type-5 [Candidozyma auris]
B9J08_005130	B9J08_04013	True	100	100	100	1632	100	100	100	1632	KAK8439529.1	KAK8439529.1 hypothetical protein B9J08_04013 [Candidozyma auris]
B9J08_005131		False	100	100	100	1240						KAK8439530.1 E1-like protein-activating enzyme Gsa7p/Apg7p [Candidozyma auris]
B9J08_005132		False	100	100	100	1002						KAK8439531.1 60S ribosomal export protein NMD3 [Candidozyma auris]
B9J08_005133		False	100	100	100	877						KAK8439532.1 histone acetyltransferase GCN5 [Candidozyma auris]
B9J08_005134		False	100	100	100	516						KAK8439533.1 6-phosphogluconolactonase [Candidozyma auris]
B9J08_005135	B9J08_04018	True	100	100	100	531	100	100	100	531	KAK8439534.1	KAK8439534.1 hypothetical protein B9J08_04018 [Candidozyma auris]
B9J08_005136	B9J08_04019	True	100	100	100	404	100	100	100	404	KAK8439535.1	KAK8439535.1 hypothetical protein B9J08_04019 [Candidozyma auris]
B9J08_005137	B9J08_04020	True	100	100	100	868	100	100	100	868	KAK8439536.1	KAK8439536.1 hypothetical protein B9J08_04020 [Candidozyma auris]
B9J08_005138		False	100	100	100	541						KAK8439537.1 mitochondrial outer membrane protein porin [Candidozyma auris]
B9J08_005139	B9J08_04022	True	100	100	100	548	100	100	100	548	KAK8439538.1	KAK8439538.1 hypothetical protein B9J08_04022 [Candidozyma auris]
B9J08_005140	B9J08_04023	True	100	100	100	360	100	100	100	360	KAK8439539.1	KAK8439539.1 hypothetical protein B9J08_04023 [Candidozyma auris]
B9J08_005141	B9J08_04024	True	100	100	100	1529	100	100	100	1529	KAK8439540.1	KAK8439540.1 hypothetical protein B9J08_04024 [Candidozyma auris]
B9J08_005142	B9J08_04025	True	100	100	100	377	100	100	100	377	KAK8439541.1	KAK8439541.1 hypothetical protein B9J08_04025 [Candidozyma auris]
B9J08_005143	B9J08_04026	True	100	100	100	578	100	100	100	578	KAK8439542.1	KAK8439542.1 hypothetical protein B9J08_04026 [Candidozyma auris]
B9J08_005144		False	100	100	100	245						KAK8439543.1 histone H2A.2 [Candidozyma auris]
B9J08_005145		False	100	100	100	218						KAK8439544.1 histone H2B.2 [Candidozyma auris]
B9J08_005146	B9J08_04029	True	100	100	100	2014	100	100	100	2014	KAK8439545.1	KAK8439545.1 hypothetical protein B9J08_04029 [Candidozyma auris]
B9J08_005147	B9J08_04030	True	100	100	100	228	100	100	100	228	KAK8439546.1	KAK8439546.1 hypothetical protein B9J08_04030 [Candidozyma auris]
B9J08_005148	B9J08_04031	True	100	100	100	459	100	100	100	459	KAK8439547.1	KAK8439547.1 hypothetical protein B9J08_04031 [Candidozyma auris]
B9J08_005149	B9J08_04032	True	100	100	100	396	100	100	100	396	KAK8439548.1	KAK8439548.1 hypothetical protein B9J08_04032 [Candidozyma auris]
B9J08_005150		False	100	100	100	508						KAK8439549.1 60S ribosomal protein L2-A [Candidozyma auris]
B9J08_005151	B9J08_04034	True	100	100	100	719	100	100	100	719	KAK8439550.1	KAK8439550.1 hypothetical protein B9J08_04034 [Candidozyma auris]
B9J08_005152		False	100	100	100	146						KAK8439551.1 60S ribosomal protein L29 [Candidozyma auris]
B9J08_005153		False	100	100	100	486						KAK8439552.1 60S ribosomal protein L8-B [Candidozyma auris]
B9J08_005154	B9J08_04037	True	100	100	100	533	100	100	100	533	KAK8439553.1	KAK8439553.1 hypothetical protein B9J08_04037 [Candidozyma auris]
B9J08_005155	B9J08_04038	True	100	100	100	1848	100	100	100	1848	KAK8439554.1	KAK8439554.1 hypothetical protein B9J08_04038 [Candidozyma auris]
B9J08_005156	B9J08_04039	True	100	100	100	536	100	100	100	536	KAK8439555.1	KAK8439555.1 hypothetical protein B9J08_04039 [Candidozyma auris]
B9J08_005157	B9J08_04040	True	100	100	100	979	100	100	100	979	KAK8439556.1	KAK8439556.1 hypothetical protein B9J08_04040 [Candidozyma auris]
B9J08_005158	B9J08_04041	True	100	100	100	1501	100	100	100	1501	KAK8439557.1	KAK8439557.1 hypothetical protein B9J08_04041 [Candidozyma auris]
B9J08_005159	B9J08_04042	True	100	100	100	451	100	100	100	451	KAK8439558.1	KAK8439558.1 hypothetical protein B9J08_04042 [Candidozyma auris]
B9J08_005160	B9J08_04043	True	100	100	100	529	100	100	100	529	KAK8439559.1	KAK8439559.1 hypothetical protein B9J08_04043 [Candidozyma auris]
B9J08_005161		False	100	100	100	683						KAK8439560.1 mannose-1-phosphate guanyltransferase [Candidozyma auris]
B9J08_005162	B9J08_04045	True	100	100	100	956	100	100	100	956	KAK8439561.1	KAK8439561.1 hypothetical protein B9J08_04045 [Candidozyma auris]
B9J08_005163	B9J08_04046	True	100	100	100	675	100	100	100	675	KAK8439562.1	KAK8439562.1 hypothetical protein B9J08_04046 [Candidozyma auris]
B9J08_005164	B9J08_04047	True	100	100	100	232	100	100	100	232	KAK8439563.1	KAK8439563.1 hypothetical protein B9J08_04047 [Candidozyma auris]
B9J08_005165		False	100	100	100	914						KAK8439564.1 protein transporter SEC61 subunit alpha [Candidozyma auris]
B9J08_005166	B9J08_04049	True	100	100	100	1358	100	100	100	1358	KAK8439565.1	KAK8439565.1 hypothetical protein B9J08_04049 [Candidozyma auris]
